"Feature","Gain","Cover","Frequency"
"superior",5.50296432238574e-05,0.000107191236314822,7.82958644124417e-05
"descanso",5.49590835346458e-05,0.000121577002821338,9.91747615890929e-05
"a_mi",5.49125776190713e-05,0.000194405344094696,8.35155887066045e-05
"para_los_alumno",5.46502420659081e-05,0.000195212332254757,6.26366915299534e-05
"cambiar",5.4638220062113e-05,0.000117766473086754,7.30761401182789e-05
"una_de",5.44456043181239e-05,0.000200304773230435,7.82958644124417e-05
"el_tiempo",5.43972819178167e-05,4.99961147656196e-05,6.78564158241162e-05
"necesitamo",5.43530612572284e-05,0.000216458223196529,6.78564158241162e-05
"elegir",5.43234603689238e-05,0.0001265647510133,5.74169672357906e-05
"cubiculo",5.38721146963054e-05,0.000130478599110223,8.87353130007673e-05
"piso",5.38142196167781e-05,0.000192334064096646,8.35155887066045e-05
"los_baño",5.37226336284837e-05,0.000139176668922981,7.30761401182789e-05
"sistema_de",5.3709761978604e-05,0.000135039206907325,8.35155887066045e-05
"ascensor",5.36972712045553e-05,0.00021574790238314,7.30761401182789e-05
"super",5.36134882877737e-05,0.000229126506135567,7.30761401182789e-05
"monterrico",5.3604298437594e-05,0.000373096562136845,7.30761401182789e-05
"hay_profesor",5.35229570325499e-05,8.80140654133618e-05,7.82958644124417e-05
"cosa_que",5.31156054482305e-05,0.000146984968105529,7.30761401182789e-05
"una_clase",5.30687772531066e-05,0.000261728294745902,7.30761401182789e-05
"considero_que",5.3002475560365e-05,0.000190480223827522,6.26366915299534e-05
"consulta",5.29795546481741e-05,0.000105615125782365,6.78564158241162e-05
"matricula_y",5.28270773571482e-05,0.000358160718944704,7.30761401182789e-05
"el_costo",5.27151291609637e-05,0.000184376390640208,6.26366915299534e-05
"metodología_de_enseñanza",5.26712796101595e-05,0.000180618716503628,7.82958644124417e-05
"aprendizaj",5.26554410352164e-05,0.000133351932669077,9.39550372949301e-05
"los_curso_y",5.25443405319071e-05,0.000197323039605987,7.30761401182789e-05
"profesor_que_no",5.24162099959269e-05,8.59932542727123e-05,7.30761401182789e-05
"libro",5.19849022984399e-05,0.000114608223369239,7.30761401182789e-05
"e",5.12908469206084e-05,0.000101540495452995,8.87353130007673e-05
"monto",5.11305001489505e-05,0.000201049775769807,6.26366915299534e-05
"deberian_mejorar",5.1114659620798e-05,0.000218158170922934,6.78564158241162e-05
"enseñanza_es",5.09656004462046e-05,0.00011783190041873,7.82958644124417e-05
"al_alumno_y",5.08586329339644e-05,0.00029726375488396,6.26366915299534e-05
"el_aumento",5.06338185331821e-05,0.00018845379139919,6.26366915299534e-05
"para_enseñar",5.0574216348648e-05,0.000304295504421964,6.78564158241162e-05
"y_atención_al",5.03350067946617e-05,0.000102041812995259,9.39550372949301e-05
"una_buena_universidad",5.03226927860629e-05,0.000225638741634902,6.78564158241162e-05
"profesor_en",5.01950495758254e-05,5.8301289646047e-05,7.30761401182789e-05
"ingenieria",5.01267556095061e-05,0.000108554054754745,8.35155887066045e-05
"en_mi",4.99035721385643e-05,0.000129607454457457,7.30761401182789e-05
"enseñanza_es_muy",4.97502549675008e-05,0.000156721360519744,8.35155887066045e-05
"imagen",4.96913559383471e-05,0.000131704792753638,8.35155887066045e-05
"la_sede",4.95411932004484e-05,0.000120734162196375,7.82958644124417e-05
"que_alguno",4.94492263363229e-05,0.000239348531411166,6.78564158241162e-05
"facilidad_de",4.93250608154043e-05,0.000190485097409084,8.35155887066045e-05
"la_pensión_y",4.92239529313339e-05,0.0001163380628021,6.78564158241162e-05
"horario_en",4.92012078079881e-05,0.000247150488757574,7.30761401182789e-05
"examen",4.90416306008298e-05,0.000123671924520896,7.30761401182789e-05
"de_estudio_y",4.8939057809717e-05,0.000183829337246392,8.35155887066045e-05
"mucha_vece",4.86685529582804e-05,0.000251209315417209,6.78564158241162e-05
"mejorar_la_atención_al",4.83710938172626e-05,0.000213397772394901,6.78564158241162e-05
"presencial",4.83537200197391e-05,0.000214423600818399,7.82958644124417e-05
"tengan",4.82128643245834e-05,0.000272217001290447,6.26366915299534e-05
"buse",4.78997648593756e-05,0.000141343892759755,6.26366915299534e-05
"tanto",4.78423756610804e-05,0.000234137215607765,7.30761401182789e-05
"apart",4.7833863574559e-05,5.56136064680897e-05,6.78564158241162e-05
"por_qué",4.78003172032867e-05,7.48818739139362e-05,7.30761401182789e-05
"profe",4.75000600898179e-05,0.00013820673026977,6.78564158241162e-05
"de_matricula",4.70282272039083e-05,0.000156416721109677,6.78564158241162e-05
"para_estudiar",4.7002832552025e-05,2.65555213084462e-05,8.35155887066045e-05
"tema_de",4.70008822724491e-05,0.00025300029118454,6.78564158241162e-05
"entrega",4.67823728315775e-05,0.000261992742471306,6.78564158241162e-05
"en_todo_los",4.64774885650638e-05,0.000188824923644215,7.82958644124417e-05
"en_las_clase",4.63062487446382e-05,0.000174422054600593,5.21972429416278e-05
"las_pension",4.61596515904808e-05,9.12758826995739e-05,8.87353130007673e-05
"es_buena_universidad",4.60532592984059e-05,0.000148832748386292,6.26366915299534e-05
"app",4.59591829681394e-05,5.95625549716053e-05,6.26366915299534e-05
"la_facilidad",4.58893264343081e-05,0.000154379589259205,6.26366915299534e-05
"profesional",4.57575922270034e-05,0.000209916621568118,7.30761401182789e-05
"y_mejor",4.57095530420578e-05,0.000302953981244218,5.74169672357906e-05
"es_una_buena_universidad",4.55982982352067e-05,0.000208135105110113,5.21972429416278e-05
"a_las",4.5585807461158e-05,0.000143823279288041,7.30761401182789e-05
"la_cantidad_de",4.53877422629709e-05,0.000276136574257157,5.74169672357906e-05
"pensión_es",4.52048730338376e-05,0.00012430680840217,5.74169672357906e-05
"perjudica",4.51526344487036e-05,0.000226911659599099,6.26366915299534e-05
"falta_mejorar",4.51294791513858e-05,1.7400429926671e-05,8.35155887066045e-05
"pesar",4.51158184049125e-05,0.000217552885845776,6.26366915299534e-05
"tenido",4.51060992349882e-05,6.82521160802216e-05,6.26366915299534e-05
"resolv",4.48921935086487e-05,0.000141982296256505,7.30761401182789e-05
"porqu_el",4.4790558258043e-05,0.000187219611488435,6.26366915299534e-05
"de_mejorar",4.47265418202877e-05,0.000149905842455875,7.82958644124417e-05
"disponibilidad",4.47012868228757e-05,0.00015212066200877,6.26366915299534e-05
"y_te",4.43740363556378e-05,0.000254274261856282,6.78564158241162e-05
"del_alumno",4.43243984688065e-05,0.000179731097073539,5.74169672357906e-05
"el_curso",4.411933589798e-05,0.000167404559352939,6.78564158241162e-05
"curso_blend_no",4.39726401067484e-05,0.000204672935573507,6.78564158241162e-05
"tien_un",4.39525533013822e-05,0.00019827438553248,6.78564158241162e-05
"cambiado",4.38794251418228e-05,0.00013325762081429,6.26366915299534e-05
"posibl",4.36339848498826e-05,0.000195714651496908,6.78564158241162e-05
"aumento_de",4.33657017741271e-05,0.000118615237041335,4.17577943533023e-05
"no_hay_espacio",4.33123010294061e-05,0.000106084831458881,4.6977518647465e-05
"avec",4.3276576829664e-05,0.000248491798678045,5.74169672357906e-05
"los_campus",4.31555755079571e-05,0.00020809719754143,6.26366915299534e-05
"que_le",4.30233041680702e-05,0.000255539943783528,5.74169672357906e-05
"cafeteria",4.29973411322544e-05,0.000244978299420999,6.26366915299534e-05
"en_san_isidro",4.27577262873198e-05,9.01596585212089e-05,7.82958644124417e-05
"la_exigencia",4.26668776355701e-05,8.69129971248792e-05,5.21972429416278e-05
"por_las",4.26148197223046e-05,0.000282340533040749,6.26366915299534e-05
"y_no_se",4.25680813748127e-05,0.000140434772644154,5.74169672357906e-05
"realidad",4.25446702070649e-05,0.000210470559516078,6.26366915299534e-05
"área_de",4.25226184730524e-05,0.000150995572072654,6.78564158241162e-05
"seguir",4.2511426583248e-05,0.000308850936595567,6.26366915299534e-05
"haber",4.24960421294882e-05,9.92561439313636e-05,8.35155887066045e-05
"internacional",4.23526111277518e-05,0.000225189698499284,5.21972429416278e-05
"es_muy_cara",4.20745483325809e-05,0.000254637265082157,6.26366915299534e-05
"preocupan",4.20631064319746e-05,0.000287745778046551,5.74169672357906e-05
"más_libro",4.19222800349598e-05,0.000255833106383403,5.74169672357906e-05
"tien_muy",4.18141308310387e-05,0.000224071377349077,4.6977518647465e-05
"que_las",4.1727674947207e-05,4.6271314020375e-05,6.26366915299534e-05
"desear",4.14001676329343e-05,7.13503360509125e-05,5.21972429416278e-05
"económico",4.11001742027331e-05,0.000154523697209971,5.21972429416278e-05
"misma",4.09990760847097e-05,0.000122611795013889,5.74169672357906e-05
"vida",4.09785966842561e-05,0.000129149158480373,6.78564158241162e-05
"estudiando",4.05816850041259e-05,3.38312516183416e-05,4.6977518647465e-05
"soy",4.05176978645115e-05,0.000164220662183962,5.74169672357906e-05
"las_facilidad",4.03767249767924e-05,6.01263306082278e-05,2.60986214708139e-05
"se_preocupan",4.02798174695151e-05,0.000217701726628304,5.74169672357906e-05
"a_los_estudiant",4.02785654622961e-05,4.97367982713841e-05,6.78564158241162e-05
"la_organización",4.01367048409093e-05,9.84779925070743e-05,5.74169672357906e-05
"bueno_profesor_que",4.01212158904471e-05,2.63895937437373e-05,5.74169672357906e-05
"muy_malo",4.00842904669302e-05,0.000150872605577695,5.21972429416278e-05
"la_atencion_al",4.00648169693125e-05,8.44763667652722e-05,6.26366915299534e-05
"todo_los_curso",3.98523956821093e-05,0.000192070495513478,6.78564158241162e-05
"academico",3.98196208285461e-05,0.000156698098851404,6.26366915299534e-05
"el_proceso_de",3.96706104841874e-05,0.0001908682702469,5.21972429416278e-05
"parec_que",3.96154225528746e-05,0.00013343398727909,5.21972429416278e-05
"servicio_que",3.96043585982852e-05,3.09193984859478e-05,5.74169672357906e-05
"carpeta",3.95536718380115e-05,0.000110111938318473,6.26366915299534e-05
"no_te",3.94573053697353e-05,7.04992758812641e-05,6.78564158241162e-05
"en_lo",3.92927621277031e-05,0.000133443561138037,6.26366915299534e-05
"tenga",3.92699584080755e-05,9.45303703767655e-05,5.21972429416278e-05
"de_ingreso",3.90532205281205e-05,8.02542562347888e-05,5.74169672357906e-05
"una_universidad",3.90358174324562e-05,6.303944692004e-05,7.30761401182789e-05
"todo_el",3.9032545806728e-05,0.000201877459460362,5.74169672357906e-05
"uno",3.89689786071323e-05,8.79802906836257e-05,6.26366915299534e-05
"toda_las_sede",3.88700680836257e-05,0.000244015833999056,5.21972429416278e-05
"el_horario",3.87469631554058e-05,0.000153741742842684,6.78564158241162e-05
"de_estudiar",3.8528412697137e-05,0.000143727343109169,4.6977518647465e-05
"deberían_ser",3.83711598091527e-05,7.41012205030701e-05,5.21972429416278e-05
"que_el_alumno",3.81156409567605e-05,0.000182561649569192,5.21972429416278e-05
"los_curso_de",3.79968174635233e-05,1.09098948853369e-05,5.74169672357906e-05
"lado",3.79196656926206e-05,7.94913335560306e-05,5.21972429416278e-05
"san_isidro",3.76421146383098e-05,1.14531577834159e-05,5.74169672357906e-05
"en_la_infraestructura",3.75436338208689e-05,7.38363614087349e-05,5.74169672357906e-05
"para_tener",3.72326242897084e-05,7.33230389616309e-05,5.21972429416278e-05
"proceso_de",3.71292897469335e-05,0.000103516949167483,5.21972429416278e-05
"la_tecnología",3.69019264078973e-05,6.58483166345821e-05,4.17577943533023e-05
"haber_más",3.67357776277466e-05,0.000216142773818713,6.26366915299534e-05
"contacto",3.66878058285249e-05,0.000160209107437565,5.74169672357906e-05
"número",3.63522835195206e-05,4.51867706464368e-05,4.6977518647465e-05
"es_pésima",3.63017793843249e-05,4.44076390220764e-05,5.21972429416278e-05
"ind_gea",3.62677779152647e-05,0.000134486314616363,6.78564158241162e-05
"evento",3.61709377937114e-05,0.000227296393131992,4.6977518647465e-05
"las_persona",3.61414736300641e-05,0.000108028735062655,4.6977518647465e-05
"su_sistema",3.59456839208163e-05,0.000105606557192098,4.6977518647465e-05
"de_epe",3.59416222218899e-05,0.000186814179987822,5.74169672357906e-05
"primer",3.57559296285834e-05,0.00016363626744129,5.74169672357906e-05
"deja",3.5614474298145e-05,0.000158439561066884,5.21972429416278e-05
"casi",3.55452173995965e-05,0.000243626938902766,4.6977518647465e-05
"mac",3.5475790571831e-05,0.000126007630744534,5.21972429416278e-05
"ser_más",3.51417898129414e-05,5.13105464354973e-05,5.21972429416278e-05
"tarea",3.51390865711458e-05,0.000172355434926831,5.21972429416278e-05
"plata",3.49521839646222e-05,6.10936569033416e-05,5.21972429416278e-05
"con_la_universidad",3.49290384333514e-05,0.000152653726856914,4.17577943533023e-05
"y_las",3.490483816901e-05,9.66919617842533e-05,5.74169672357906e-05
"demoran",3.48958534058162e-05,0.000138070741763336,5.74169672357906e-05
"admisión",3.48097276143714e-05,9.81475267705643e-05,4.6977518647465e-05
"ello",3.47598260442725e-05,0.000108335361943482,6.26366915299534e-05
"buena_universidad",3.457061474425e-05,0.000173763482188254,5.21972429416278e-05
"la_carrera_de",3.45365019422547e-05,7.21418199718609e-05,4.17577943533023e-05
"ind_deportista",3.45196457452195e-05,0.000107462274995681,5.21972429416278e-05
"línea",3.45093718638284e-05,0.000134562929424986,5.21972429416278e-05
"servicio_en",3.44668993256441e-05,6.68736079979221e-05,5.21972429416278e-05
"responden",3.43820616757919e-05,0.000214380449732065,4.6977518647465e-05
"atención_y",3.42901045777135e-05,0.000127498264279412,4.6977518647465e-05
"llama",3.42589801860847e-05,5.83860964064766e-05,5.21972429416278e-05
"me_gustaría_que",3.42256096036576e-05,0.000158301911068668,4.6977518647465e-05
"blend_no",3.40978599435084e-05,0.000114083781078509,4.6977518647465e-05
"mucha_gent",3.36023600194209e-05,0.00014732766297167,3.65380700591395e-05
"semana",3.34880093756867e-05,0.00010008152862145,5.74169672357906e-05
"muy_lento",3.30928751161014e-05,0.000162861012137839,4.17577943533023e-05
"deportiva",3.30735969394227e-05,0.000165370876177257,5.21972429416278e-05
"de_admisión",3.30075198657609e-05,0.00013264052389541,4.17577943533023e-05
"exámen",3.29983007174404e-05,0.000117899919914645,4.6977518647465e-05
"que_en",3.29303876269521e-05,4.14144261502115e-05,5.21972429416278e-05
"la_mayoría",3.26648781085303e-05,0.000194442020864248,4.6977518647465e-05
"blackboard",3.23226465252716e-05,5.8993011813741e-05,4.17577943533023e-05
"mesa",3.22501043285291e-05,0.000207398967109878,4.17577943533023e-05
"tien_bueno",3.2185923821185e-05,4.75216881663323e-05,8.35155887066045e-05
"salon_en",3.20307491479917e-05,0.000131051960878967,4.6977518647465e-05
"que_las_clase",3.19791551219563e-05,0.000154069589779856,4.17577943533023e-05
"buena_infraestructura",3.19051968484062e-05,8.73824008465029e-05,4.6977518647465e-05
"de_forma",3.18940323035333e-05,0.000150456383171922,4.6977518647465e-05
"forma_de",3.18376304525846e-05,0.000102816043097002,4.6977518647465e-05
"hay_profesor_que",3.17818516754313e-05,7.12637048527342e-05,4.17577943533023e-05
"uso",3.15904185997278e-05,7.12859215604269e-05,5.21972429416278e-05
"hay_suficient",3.13507090241377e-05,3.136168188821e-05,4.17577943533023e-05
"matematica",3.12598271678284e-05,0.000148773584725136,4.17577943533023e-05
"mejor_atención",3.0998907691473e-05,0.000152592282648573,4.17577943533023e-05
"que_no_me",3.09206132930771e-05,4.93157091605075e-05,5.21972429416278e-05
"en_cuenta",3.07185537816876e-05,0.000130284178980871,4.17577943533023e-05
"y_eso",3.06009119801314e-05,0.00018858448851389,4.6977518647465e-05
"dentro_de",3.05690932225645e-05,0.000128672993284518,4.6977518647465e-05
"tambien",3.05647580743236e-05,2.30289036824543e-05,5.74169672357906e-05
"atencion_al_alumno_es",3.05113680722542e-05,7.11311319444516e-05,3.13183457649767e-05
"que_mejorar",3.04711212161697e-05,0.000112979131025288,4.17577943533023e-05
"telefónica",3.04492159728615e-05,0.000194960995064359,4.17577943533023e-05
"no_deberían",3.02091479833484e-05,9.75537628088848e-05,4.6977518647465e-05
"orden",3.02070570726965e-05,4.86681521392514e-05,4.17577943533023e-05
"ir_a",3.01981465314596e-05,0.000114941622481328,4.6977518647465e-05
"en_clase",3.00647462365453e-05,0.000112532761787724,4.6977518647465e-05
"y_también",3.00015892109215e-05,0.000140581970823402,4.6977518647465e-05
"favor",3.00000754736443e-05,0.000241422293897984,4.6977518647465e-05
"de_la_carrera",2.99652888144094e-05,9.01235437063375e-05,4.6977518647465e-05
"tien_bueno_profesor",2.99541877488417e-05,0.00011048137973796,4.6977518647465e-05
"pc",2.9871964469758e-05,0.000120738261088245,4.17577943533023e-05
"la_enseñanza_es",2.98202532511593e-05,6.25426756747035e-05,4.17577943533023e-05
"cómo",2.97770189613129e-05,0.000144375958582859,4.17577943533023e-05
"d",2.9771940616899e-05,6.93931164887984e-05,3.65380700591395e-05
"aplicación",2.97709347140632e-05,0.000164198535653631,4.6977518647465e-05
"no_esta",2.95864443211362e-05,0.000150400285105856,4.6977518647465e-05
"punto",2.95680060244952e-05,0.000176137725916451,4.17577943533023e-05
"en_cuanto",2.94195914090004e-05,4.47057316949318e-05,4.17577943533023e-05
"mas_cubiculo",2.92965294513871e-05,0.000157241471424653,4.6977518647465e-05
"diseño",2.92887361459212e-05,4.64087565932499e-05,3.65380700591395e-05
"necesario",2.92020243916594e-05,0.000103117959342233,4.6977518647465e-05
"mal_servicio",2.90276213486268e-05,3.74218894264698e-05,4.6977518647465e-05
"el_aula",2.89975546198827e-05,2.65611126530659e-05,5.21972429416278e-05
"tienen_que",2.87155668504427e-05,8.8657116177831e-05,3.65380700591395e-05
"mismo",2.86383564832583e-05,3.24600482505399e-05,5.21972429416278e-05
"epe_no",2.86012064406616e-05,2.44376211810266e-05,3.13183457649767e-05
"dificulta",2.84692183161362e-05,0.000114767518719739,3.65380700591395e-05
"gusta_la",2.84688472063521e-05,0.000187851726942104,4.17577943533023e-05
"la_part",2.84545985438525e-05,7.8752577888028e-05,4.17577943533023e-05
"es_muy_buena_y",2.84223744953372e-05,0.000149574660871271,4.6977518647465e-05
"a_todo",2.83960706244829e-05,8.36753905454031e-05,4.17577943533023e-05
"en_atención_al",2.83582623503218e-05,7.06730335567614e-05,4.6977518647465e-05
"y_profesor",2.83141627887156e-05,0.000201123980597136,4.17577943533023e-05
"porqu_se",2.81212247651771e-05,3.40447108349448e-05,3.65380700591395e-05
"saber",2.80602455680231e-05,0.000186036507130266,3.65380700591395e-05
"mucho_curso",2.78340053243861e-05,0.000113749080313649,3.13183457649767e-05
"duda",2.78332435727241e-05,2.06053566131478e-05,4.6977518647465e-05
"haciendo",2.7790341328474e-05,0.000189332902299225,4.17577943533023e-05
"una_universidad_que",2.77261393358266e-05,0.000113227374679542,3.65380700591395e-05
"el_nivel_de",2.771441031344e-05,0.000193264710140457,3.65380700591395e-05
"de_horario",2.75591418861959e-05,6.46548732155452e-05,4.6977518647465e-05
"esta_muy",2.75520986131358e-05,5.62015089012386e-05,4.6977518647465e-05
"los_profesor_no",2.73049492629794e-05,7.19561666314754e-05,4.17577943533023e-05
"entend",2.73035234201248e-05,3.47183017820727e-05,3.65380700591395e-05
"carrera_en",2.72795673069571e-05,4.58830948190818e-05,4.17577943533023e-05
"cambio_de_malla",2.72264302455038e-05,4.66579847127201e-05,3.65380700591395e-05
"la_buena",2.70335117540592e-05,0.000121575274131753,4.17577943533023e-05
"especi",2.69994477822986e-05,3.32095283222501e-05,3.13183457649767e-05
"it",2.69742318490744e-05,9.97034252137145e-05,4.17577943533023e-05
"los_espacio_de",2.69728431171982e-05,8.94517475150274e-05,5.74169672357906e-05
"el_aprendizaj",2.69595925446968e-05,4.94577567848661e-05,4.17577943533023e-05
"universidad_que",2.68198208807525e-05,3.59364591079708e-05,4.17577943533023e-05
"miguel",2.68140296149113e-05,0.000185778944568313,3.65380700591395e-05
"en_lo_que",2.68120178092397e-05,0.000140899933764618,4.17577943533023e-05
"de_atención_al_alumno",2.67540289756617e-05,4.69598044263926e-05,5.21972429416278e-05
"es_muy_lenta",2.67431476461503e-05,8.62757722880322e-05,3.65380700591395e-05
"es_muy_alta",2.67128924327001e-05,0.000100968798135521,3.65380700591395e-05
"exig",2.63795284200717e-05,0.000102480391814001,3.65380700591395e-05
"desastr",2.62468078420252e-05,5.62204409246333e-05,3.65380700591395e-05
"me_encanta",2.6168962681789e-05,9.80805895770809e-05,3.13183457649767e-05
"en_la_biblioteca",2.60382910203925e-05,3.37655675071975e-05,3.65380700591395e-05
"el_centro_de",2.59866012870971e-05,8.07553596493407e-05,3.65380700591395e-05
"que_desear",2.58933355387273e-05,9.76516029835257e-05,3.65380700591395e-05
"cambian",2.58755808653727e-05,0.000115919569336913,3.65380700591395e-05
"campus_de",2.58740114616279e-05,0.000133224272599104,4.17577943533023e-05
"primero",2.57311507970335e-05,2.96245951897506e-05,3.65380700591395e-05
"curso_para",2.56371232970016e-05,0.000189907779500279,4.17577943533023e-05
"exceso",2.55266790720474e-05,0.000120587675338945,3.13183457649767e-05
"el_ingreso",2.53368466514389e-05,5.0035870970223e-05,3.13183457649767e-05
"complicado",2.52797738730648e-05,0.000100603007941714,4.17577943533023e-05
"colegio",2.5265359187767e-05,0.000132828555881328,3.65380700591395e-05
"llega",2.52063732407954e-05,0.000124379242584809,4.17577943533023e-05
"lectura",2.51801767964575e-05,0.000102785763175262,4.17577943533023e-05
"horario_de",2.51788066200705e-05,2.27070336938719e-05,5.74169672357906e-05
"no_puedo",2.51196692993712e-05,1.87669361506637e-05,2.60986214708139e-05
"por_lo",2.50805172171498e-05,0.000124266394668809,3.65380700591395e-05
"llegar",2.50679287826316e-05,1.44202123438393e-05,3.13183457649767e-05
"pueden",2.50560923337286e-05,5.63999341763032e-05,3.13183457649767e-05
"da",2.50018028787351e-05,7.16147707197485e-05,4.17577943533023e-05
"brinda_la_universidad",2.49018903588114e-05,0.000180323306433205,4.17577943533023e-05
"programa_epe",2.46520905035129e-05,0.000125546794829783,3.65380700591395e-05
"la_cafeteria",2.45590396081761e-05,0.000185947983600187,3.65380700591395e-05
"red",2.44754129481457e-05,0.000101149293870471,4.17577943533023e-05
"nivel_académico",2.44088573381834e-05,4.2697838113215e-05,4.17577943533023e-05
"hay_curso",2.43023390641029e-05,2.7141436183792e-05,3.13183457649767e-05
"el_primer",2.38213807839235e-05,0.000129164969984049,3.65380700591395e-05
"ninguna",2.37205561152147e-05,2.34013736163777e-05,1.56591728824883e-05
"los_taller",2.36873320234918e-05,4.31209274032437e-05,3.65380700591395e-05
"contacto_web",2.36666446062382e-05,7.78051420554334e-05,3.65380700591395e-05
"a_un",2.35555489859524e-05,0.000169738863910496,3.65380700591395e-05
"tu",2.3518535668013e-05,2.0818060289691e-05,3.65380700591395e-05
"los_profesor_de",2.33668787249309e-05,3.49112169243697e-05,3.13183457649767e-05
"las_clase_blend",2.32820508411257e-05,8.39914386974212e-06,3.65380700591395e-05
"gent_en",2.31560707886838e-05,3.68527886251244e-05,4.6977518647465e-05
"curso_y",2.31352964536124e-05,0.00010099506882049,3.65380700591395e-05
"ser_una",2.30967283809986e-05,9.02294685948401e-05,4.17577943533023e-05
"opcion",2.30792002799333e-05,0.000117881396997043,3.13183457649767e-05
"acceso",2.29929660853673e-05,7.52001416824902e-05,3.65380700591395e-05
"para_una",2.28293457347719e-05,0.000100089081410737,3.65380700591395e-05
"de_aula",2.27374765311159e-05,9.05065964237291e-05,4.17577943533023e-05
"nivel_academico",2.26929042928374e-05,5.12814859971959e-05,3.13183457649767e-05
"atención_al_client",2.26142172993542e-05,9.72830032774469e-05,4.17577943533023e-05
"son_bueno",2.25359053220739e-05,3.06185568832955e-05,3.13183457649767e-05
"lleno",2.25154552197612e-05,0.000138784482527066,3.65380700591395e-05
"atención_al_alumno_es",2.25008676754324e-05,2.21174950986827e-05,3.65380700591395e-05
"interesant",2.24939601504249e-05,0.000152593501261573,3.13183457649767e-05
"tien_mucho",2.24061243241592e-05,4.71500606421671e-05,2.60986214708139e-05
"en_toda",2.24021104788628e-05,0.00013999071877129,3.13183457649767e-05
"estudio_y",2.23502918337477e-05,8.2771251075221e-05,3.13183457649767e-05
"no_saben",2.2348475349015e-05,5.34926279501442e-05,3.65380700591395e-05
"de_los_curso",2.23193725291049e-05,3.69903902269959e-05,4.17577943533023e-05
"la_atención_al_alumno",2.22795202213172e-05,5.48978220903582e-05,4.6977518647465e-05
"de_san",2.21522666763531e-05,0.000136501698228797,3.65380700591395e-05
"adecuada",2.21302334978298e-05,8.92006550047108e-05,3.65380700591395e-05
"a_pesar",2.20922435751954e-05,8.66950978918101e-05,3.13183457649767e-05
"cada_curso",2.20457767238087e-05,0.000108275418892269,3.65380700591395e-05
"profesor_y",2.19907977859006e-05,4.75914742158786e-05,6.26366915299534e-05
"profesor_es",2.19669647249245e-05,0.000111745158278743,3.13183457649767e-05
"pero_el",2.18923618922757e-05,8.18817149409697e-06,3.13183457649767e-05
"y_si",2.1824917572041e-05,3.60237148453117e-05,3.13183457649767e-05
"ingresar",2.17501555528269e-05,8.2398266712524e-05,3.65380700591395e-05
"y_por",2.16768252360956e-05,4.56195279767895e-05,2.60986214708139e-05
"la_misma",2.16500760335003e-05,9.23972744934096e-05,3.65380700591395e-05
"nota",2.16390111023063e-05,2.7344764374175e-05,3.13183457649767e-05
"curso_en",2.1548763062444e-05,0.000116946726048581,3.13183457649767e-05
"clase_virtual",2.15429415218573e-05,5.62267758843144e-05,4.17577943533023e-05
"nosotro",2.15296118443756e-05,1.28712690473435e-05,3.65380700591395e-05
"de_atención_al",2.14946884604835e-05,6.60543417025781e-05,3.13183457649767e-05
"cada_ciclo",2.14478221777765e-05,5.59826705527653e-05,5.21972429416278e-05
"isidro",2.13809237795663e-05,5.73677894365029e-05,3.13183457649767e-05
"falta_mas",2.13776130896503e-05,5.68884706442914e-05,4.17577943533023e-05
"facilidad_de_pago",2.12754114083216e-05,0.000138886900856661,3.65380700591395e-05
"los_alumno_no",2.12202918393374e-05,0.000107646451203023,3.65380700591395e-05
"almuerzo",2.12182116713371e-05,0.000148251147923229,3.13183457649767e-05
"los_laboratorio",2.11229634154366e-05,3.95172378146654e-05,3.65380700591395e-05
"profesor_se",2.11014390479594e-05,1.16159322740307e-05,2.08788971766511e-05
"se_debe",2.10594841102635e-05,6.6397646484526e-05,3.13183457649767e-05
"de_sus",2.09340685353353e-05,6.38464876545479e-05,3.65380700591395e-05
"los_horario_de",2.09247468435218e-05,2.52809945139579e-05,3.65380700591395e-05
"temprano",2.08316773926957e-05,8.16048269177104e-05,3.13183457649767e-05
"sus_profesor",2.08286440585132e-05,6.26786459019429e-05,3.13183457649767e-05
"la_malla_curricular",2.07654704306096e-05,0.000130771886182712,3.65380700591395e-05
"en_esta",2.05954113252601e-05,6.21283751086754e-05,3.65380700591395e-05
"el_intranet",2.05645896810869e-05,7.07726595217102e-05,2.60986214708139e-05
"los_de",2.0552528613104e-05,8.57607141878408e-05,3.13183457649767e-05
"salon_y",2.0529597934866e-05,7.53173078406999e-05,2.60986214708139e-05
"no_hay_mucho",2.03859882144705e-05,3.89439790187198e-05,2.08788971766511e-05
"y_no_hay",2.03327827906885e-05,5.04926986927292e-05,2.08788971766511e-05
"gustaría",2.03067074453328e-05,2.92106671711253e-05,2.08788971766511e-05
"colocar",2.02987969473035e-05,4.13796408421232e-05,2.60986214708139e-05
"los_profesor_son",2.02109835829458e-05,4.9033810896942e-05,3.65380700591395e-05
"curso_por",2.00922450543171e-05,2.79625550320276e-05,2.60986214708139e-05
"calidad_de_la",2.0045638548459e-05,5.17599030157873e-05,3.65380700591395e-05
"las_persona_que",2.00347523359242e-05,3.98574704732399e-05,3.65380700591395e-05
"el_aula_virtual",2.00044287601453e-05,4.27196268266133e-05,3.13183457649767e-05
"muy_exigent",1.98568393756178e-05,4.77678243164461e-05,3.13183457649767e-05
"buena_infraestructura_y",1.98558285897585e-05,0.000136348746716445,3.13183457649767e-05
"porqu_es_muy",1.98446200976743e-05,2.09888375859651e-05,3.65380700591395e-05
